"Brnd_Name","Gnrc_Name","Tot_Mftr","Mftr_Name","Tot_Spndng_2019","Tot_Dsg_Unts_2019","Tot_Clms_2019","Avg_Spnd_Per_Dsg_Unt_Wghtd_2019","Avg_Spnd_Per_Clm_2019","Outlier_Flag_2019","Tot_Spndng_2020","Tot_Dsg_Unts_2020","Tot_Clms_2020","Avg_Spnd_Per_Dsg_Unt_Wghtd_2020","Avg_Spnd_Per_Clm_2020","Outlier_Flag_2020","Tot_Spndng_2021","Tot_Dsg_Unts_2021","Tot_Clms_2021","Avg_Spnd_Per_Dsg_Unt_Wghtd_2021","Avg_Spnd_Per_Clm_2021","Outlier_Flag_2021","Tot_Spndng_2022","Tot_Dsg_Unts_2022","Tot_Clms_2022","Avg_Spnd_Per_Dsg_Unt_Wghtd_2022","Avg_Spnd_Per_Clm_2022","Outlier_Flag_2022","Tot_Spndng_2023","Tot_Dsg_Unts_2023","Tot_Clms_2023","Avg_Spnd_Per_Dsg_Unt_Wghtd_2023","Avg_Spnd_Per_Clm_2023","Outlier_Flag_2023","Chg_Avg_Spnd_Per_Dsg_Unt_22_23","CAGR_Avg_Spnd_Per_Dsg_Unt_19_23"
"Invega Trinza","Paliperidone Palmitate",1,"Janssen Pharm.",281705248.61,95839.65,44803,2935.7441547,6287.6425376,0,323086742.68,105319.251,49250,3067.4325371,6560.1369072,0,349050518.93,108585.227,51025,3215.5080973,6840.7745013,0,382341673.93,112425.624,52456,3400.8962915,7288.8072657,0,434141257.29,121273.68,55743,3558.8281395,7788.265025,0,0.0464383017,0.049294032
"Jornay PM","Methylphenidate HCl",1,"Ironshore Pharm",5160760.26,426485,14687,12.100935373,351.38287329,0,24074698.43,1967056,65987,12.24051984,364.84002046,0,35522909.96,2777332,93458,12.790458505,380.09490852,0,51448858.52,3908060.9,131996,13.164839663,389.77589109,0,81487954.42,5848926,197824,13.932126357,411.92147778,0,0.0582830261,0.0358565481
"Ketalar","Ketamine HCl",1,"Jhp Pharmaceuti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,84,83,0,0,1,NA,0
"Ketalar","Ketamine HCl",1,"Par Pharmaceuti",466793.56,18981.374,3543,26.445155203,131.75093424,1,612333.41,12770.015,2735,48.200166574,223.88790128,1,1055632.16,13758.393,3338,80.571074698,316.24690234,1,1099917.46,25031.03,3351,47.085328261,328.23558938,1,296363.26,18411.273,2368,17.35121719,125.15340372,1,-0.631494187,-0.099992857
"Ketamine HCl","Ketamine HCl",1,"Mylan/Auromedic",1604544.75,76768.791,4081,44.452312397,393.17440578,1,3195947,35230.724,4166,92.898182901,767.150024,1,5564809.57,64113.196,6288,139.2622162,884.9887993,0,7248665.41,64751.045,8772,105.88047267,826.34124601,1,2893621.11,32000.074,3693,172.07435348,783.54213647,1,0.6251755318,0.402669802
"Ketamine HCl","Ketamine HCl",1,"West-Ward/Hikma",175305.87,9044.5,1490,20.377090115,117.65494631,1,202157.53,8445.117,2147,27.431942741,94.158141593,1,267608.27,16718.184,3053,16.460826327,87.654199148,1,1003701.28,51460.743,3877,24.174289542,258.88606655,1,1315678.77,15362.95,3468,89.916481201,379.37680796,1,2.7195087386,0.4493533684
"Ketamine HCl","Ketamine HCl",1,"Hospira/Pfizer",310598.67,9947.38,1632,48.985180393,190.3178125,1,606151.16,12404.462,1811,76.671716328,334.70522363,1,750233.97,7531.905,2357,97.318925437,318.30036911,1,1427779.72,14970.745,2234,126.93838157,639.11357207,1,597330.2,11065.716,1654,54.170837327,361.14280532,1,-0.573250922,0.0254753118
"Ketamine HCl","Ketamine HCl",1,"Hospira-Novaplu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.29,34,18,3.2732352941,6.1827777778,1,NA,0
"Ketamine HCl","Ketamine HCl",1,"Par Pharm.",4282.14,154,64,26.449683315,66.9084375,1,1418.34,67,12,19.699166667,118.195,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.37,26,15,2.786,8.358,1,NA,-0.43030795
"Ketamine HCl","Ketamine HCl",1,"Hospira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,16,0,0,1,NA,0
"Ketamine HCl","Ketamine HCl",1,"Civica, Inc.",NA,NA,NA,NA,NA,NA,335.28,48,25,6.985,13.4112,1,819.47,74.38,69,12.336927413,11.876376812,1,10715.67,162.93,72,68.584799395,148.82875,1,1221.92,170.588,97,7.0518650579,12.597113402,1,-0.89718035,0.00318076
"Ketamine HCl","Ketamine HCl",1,"Auromedics-Eugi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539964.84,19628.405,2142,43.419041323,252.08442577,1,NA,0
"Klonopin","Clonazepam",1,"H2 Pharma LLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558617.55,205422,2498,2.7234142988,223.62592074,0,893158.84,321604.3,4269,2.7852831559,209.21968611,0,0.0227173872,0.0227173872
"Klonopin","Clonazepam",1,"Roche Labs.",1216237.36,438480.36,5647,2.7907848715,215.37760935,0,1144400.87,412004,5248,2.7909888926,218.06419017,0,1072585.16,386881.75,4994,2.7815199797,214.77476171,0,283107.47,100874.5,1477,2.8099481856,191.67736628,0,59168.43,20253.5,365,3.7853395063,162.10528767,1,0.3471207497,0.0791818169
"Kloxxado","Naloxone HCl",1,"Hikma Specialty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54614.03,856,416,63.801436916,131.28372596,0,2179407.52,34757.08,16959,62.703987792,128.51037915,0,2761305.06,43991.2,21136,62.769487079,130.64463759,0,0.0010445793,-0.008120168
"Lamictal","Lamotrigine",1,"Glaxosmithkline",68550779.11,5022804.75,48435,14.16346799,1415.3149398,0,64784921.12,4595591.5,42871,14.617682385,1511.1595512,0,61838511.55,4184745.5,37998,15.357156224,1627.4149047,0,74317377.52,4664493.5,50356,16.356485718,1475.8395726,0,70791057.2,4103112,43388,17.691451416,1631.5814787,0,0.0816169024,0.0571788468
"Lamictal (Orange)","Lamotrigine",1,"Glaxosmithkline",160888.73,305.162,259,527.22399906,621.19200772,1,180478.64,282,282,639.9951773,639.9951773,0,56488.47,82.877,83,681.59404901,680.5839759,0,68592.7,96.02,97,714.35846699,707.14123711,0,96429.93,123,123,783.98317073,783.98317073,0,0.0974646581,0.1042766581
"Lamictal ODT","Lamotrigine",1,"Glaxosmithkline",11440728.89,1029966,10456,11.348601196,1094.178356,0,11453534.66,1004219,9926,11.714409608,1153.8922688,0,10475239.52,869231,8562,12.354574177,1223.4570801,0,10236386,778840,8016,13.446966539,1276.9942615,0,7335086.39,498399,5769,14.973623562,1271.4658329,0,0.1135317039,0.0717565442
"Lamictal ODT (Orange)","Lamotrigine",1,"Glaxosmithkline",21803.81,42.857,43,508.75726252,507.06534884,1,36764.64,67,67,548.72597015,548.72597015,0,26655.36,46,46,579.46434783,579.46434783,1,31410.83,51,51,615.89862745,615.89862745,0,15882.42,24,24,661.7675,661.7675,1,0.0744747114,0.0679445487
"Lamictal XR","Lamotrigine",1,"Glaxosmithkline",30673519.74,1214934,18990,25.893935886,1615.2459052,0,30005890.98,1153459,17231,26.777452276,1741.3899936,0,30614262.97,1116565,16155,28.189004783,1895.0333005,0,33412879.39,1138679,16662,29.895691986,2005.334257,0,36615501.95,1152195,17071,32.264665041,2144.8949651,0,0.0792412852,0.05653107
"Lamictal XR (Orange)","Lamotrigine",1,"Glaxosmithkline",55801.63,135,100,413.34540741,558.0163,1,66889.34,150.571,117,444.23786785,571.70376068,1,61584.19,104.058,106,591.82561648,580.98292453,0,64029.78,101.6,103,630.21437008,621.64834951,0,72968.76,164,106,444.93146341,688.3845283,1,-0.293999813,0.018579662
"Lamotrigine","Lamotrigine",1,"Zydus Pharmaceu",5591310.64,41969740.139,698855,0.1359760408,8.0006734444,0,5537514.39,37797913.518,641834,0.150915296,8.6276426459,0,6094710.96,40173878.55,677524,0.1559204662,8.9955646737,0,6222540.93,41147850.225,677209,0.1549716644,9.1885089094,0,6913845.24,41130243.972,664634,0.171357702,10.402485037,0,0.1057357012,0.0595228065
"Lamotrigine","Lamotrigine",1,"Unichem Pharmac",9814138.27,59096912.487,1043246,0.1709013953,9.4073097524,0,13540216.41,78303019.616,1333902,0.1783314596,10.150832977,0,13252495.98,76036142.658,1271080,0.1797133153,10.426169856,0,9686180.76,59220841.973,1002960,0.1685384894,9.6575942809,0,11664833.95,64986368.476,1108419,0.1842182295,10.523848788,0,0.0930335865,0.0189356301
"Lamotrigine","Lamotrigine",1,"Teva USA",183356.51,1081454.444,18669,0.1695373018,9.8214424983,0,17767.52,97331,1551,0.1505768394,11.455525467,0,4616.02,11107,220,10.348434582,20.981909091,1,3054.83,3916,61,18.489325891,50.079180328,1,8521.23,13688,189,0.614365832,45.085873016,1,-0.966771864,0.3797183705
"Lamotrigine","Lamotrigine",1,"Taro Pharm USA",5952991.49,36934856.119,664732,0.1668065167,8.9554760264,0,6271470.32,39839007.861,687438,0.162188453,9.1229613725,0,7203791.7,44514323.789,743465,0.1666313722,9.6894832978,0,7430528.62,44091049.142,735471,0.1731291173,10.103088524,0,6123720.77,32234643.919,530830,0.1944101095,11.536124126,0,0.1229197756,0.039026102
"Lamotrigine","Lamotrigine",1,"Rising Pharm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9144.35,29359,169,0.3122851077,54.108579882,0,170597.29,573715,3212,0.2969863461,53.11248132,0,257904.53,972742.314,5524,0.2660396491,46.688003259,0,-0.104202423,-0.07700883
"Lamotrigine","Lamotrigine",1,"Northstar Rx Ll",3437638.77,21018924.91,373732,0.1686158833,9.198138693,0,3233819.57,19802251.081,340333,0.1686062443,9.5019277296,0,4138445.89,24415589.966,419189,0.1747046678,9.8725059341,0,3898579.09,21635425.265,371985,0.1856360289,10.480473917,0,4082935.38,21529920.41,366602,0.1942104173,11.137242514,0,0.0461892473,0.0359612473
"Lamotrigine","Lamotrigine",1,"Mylan",6468.73,42934.925,741,0.1574147954,8.7297300945,0,5321.54,27555.8,465,2.111627248,11.444172043,1,10427.66,13784,210,10.408373487,49.65552381,1,1054.2,8037,122,0.1289436588,8.6409836066,1,684.41,5747,83,0.1159523845,8.2459036145,1,-0.100751557,-0.073578696
"Lamotrigine","Lamotrigine",1,"Mylan Instituti",131453.19,33627,1033,4.8405896481,127.25381413,1,99126.37,4342,239,68.968269232,414.75468619,1,27213.83,430.5,63,64.918974852,431.96555556,1,13243.47,142,26,87.848623377,509.36423077,1,34873.67,30.5,19,1101.2829363,1835.4563158,1,11.536143356,2.8837401125
"Lamotrigine","Lamotrigine",1,"Major Pharmaceu",NA,NA,NA,NA,NA,NA,210155.33,4689,338,46.893870046,621.76133136,1,669423.75,17058.75,1259,39.202728507,531.71068308,1,990487.39,23636.5,1741,45.034413302,568.91866169,1,790531.16,32177.75,2189,25.091525245,361.13803563,1,-0.442836635,-0.188160218
"Lamotrigine","Lamotrigine",1,"Torrent Pharmac",356175.64,4654373.85,53264,0.0782315457,6.6869863322,0,845614.67,7630549.25,103989,0.1169591221,8.1317703796,0,917489.99,8154933.65,110166,0.11947793,8.3282500045,0,3461158.79,20405501.06,303870,0.1748331089,11.390261592,0,4084464.82,24607702.955,351477,0.1704328823,11.620859459,0,-0.025168154,0.2149065385
"Lamotrigine","Lamotrigine",1,"Jubilant Cadist",952257.42,5431280.08,94650,0.1834585641,10.060828526,0,748545.28,4051984.536,73999,0.1938513798,10.115613454,0,424723.92,1948849.202,37966,0.2230003038,11.186954644,0,120488.35,614593.053,11116,0.2053873836,10.83918226,0,63246.43,286954.543,5076,0.227304359,12.459895587,0,0.1067104271,0.0550364
"Lamotrigine","Lamotrigine",1,"Glenmark Pharma",2103973.84,9194331,52201,0.2298099662,40.305240129,0,2648981.34,9096668.2,50118,0.2916508531,52.854889261,0,2566042.15,8091222.089,42319,0.3169245799,60.635699095,0,2481262.38,8614506.291,44921,0.2876697223,55.236134102,0,1870914.61,7090971.976,37389,0.2657879099,50.039172216,0,-0.076065747,0.0370306462
"Lamotrigine","Lamotrigine",1,"Dr.Reddy'S Lab",2145.51,12739,249,0.1669129573,8.6165060241,1,3414.31,25571,374,0.1104700419,9.129171123,1,2494.86,13235,184,0.1364561881,13.559021739,1,3826.24,13510,145,0.2166318133,26.387862069,1,2242.21,10752,114,0.1577180281,19.668508772,1,-0.271953525,-0.01406605
"Lamotrigine","Lamotrigine",1,"Cipla USA, Inc.",1600762.99,9777076.799,166563,0.1685606386,9.6105557056,0,187070.7,1067171.115,19069,0.1858116917,9.8101998007,0,52282.6,316257.809,5765,0.1758530754,9.0689679098,0,9161.85,84088,1413,0.1137359631,6.483970276,0,1668.47,13887,276,0.122752986,6.0451811594,1,0.079280315,-0.076219109
"Lamotrigine","Lamotrigine",1,"Aurobindo Pharm",2347868.62,12304036.816,213628,0.1971326275,10.990453592,0,3624488.42,19065411.764,313807,0.193173634,11.55005599,0,6017302.52,31514748.532,518553,0.1923321062,11.604026049,0,6869272.55,37827432.175,633004,0.1863182466,10.851862784,0,10925558.11,57580962.066,952858,0.1929899423,11.46609265,0,0.035808064,-0.005295595
"Lamotrigine","Lamotrigine",1,"Ahp",727220.09,18679.75,1530,46.800489625,475.30724837,1,991988.91,15604.5,1553,63.880764747,638.75654218,1,948811.97,13566.75,1587,70.479085266,597.86513548,1,1596207.85,21921,2048,75.540677279,779.39836426,1,1396139.54,14820,1757,101.08950356,794.61556061,1,0.3382128305,0.2123106399
"Lamotrigine","Lamotrigine",1,"Advagen Pharma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857.24,7312,149,0.2576655028,12.464697987,1,336307.96,1684799.75,28963,0.2062434604,11.611641059,0,-0.199568983,-0.199568983
"Lamotrigine","Lamotrigine",1,"Alembic Pharmac",2253935.12,12710551.5,197507,0.1808585563,11.411925248,0,2483297.59,13399566,199001,0.186897052,12.478819654,0,3480701.74,17477066.561,260899,0.2003284812,13.341184673,0,5573200.51,28679674.25,440287,0.1961348085,12.658108257,0,3864968.37,19852142.25,293860,0.1945259954,13.152413973,0,-0.008202588,0.0183794958
"Lamotrigine (Blue)","Lamotrigine",1,"Owp Pharmaceuti",53331.99,5115,139,10.42658651,383.68338129,0,54819.02,5180,128,10.582822394,428.27359375,1,57327.4,5245,138,10.929914204,415.41594203,1,57513.95,4380,127,13.131038813,452.86574803,0,81593.77,6184,171,13.194335382,477.15654971,0,0.0048203779,0.0606237358
"Lamotrigine (Green)","Lamotrigine",1,"Owp Pharmaceuti",140592.25,327.306,129,429.54376027,1089.8624031,1,212690.35,377.612,178,563.25103545,1194.8896067,1,167762.62,145.306,141,1154.5470937,1189.8058156,0,169033.53,136.48,133,1238.5223476,1270.928797,0,168446.72,127.316,128,1323.0601024,1315.99,0,0.0682569475,0.3247777934
"Lamotrigine (Orange)","Lamotrigine",1,"Owp Pharmaceuti",468285.67,2737.978,872,171.03339399,537.02485092,1,549085.45,1406.897,937,390.2812004,586.00368196,1,775332.33,1234.469,1235,628.06950195,627.79945749,0,890340.64,1410.837,1368,631.07264695,650.83380117,0,970443.19,1430.568,1389,678.36215405,698.66320374,0,0.0749351241,0.4112214669
"Lamotrigine ER","Lamotrigine",1,"Zydus Pharmaceu",NA,NA,NA,NA,NA,NA,90760.38,32865,621,2.7662856857,146.15198068,0,1100178.93,374925,7094,2.9504691484,155.08583733,0,2110021.43,774310,15727,2.7191867944,134.16553888,0,2227248.87,1080927,22020,2.0601313097,101.14663351,0,-0.242372273,-0.093573437
"Lamotrigine ER","Lamotrigine",1,"Trupharma, LLC.",1666668.99,518173,9999,3.2186083363,166.68356736,0,746119.24,298448,5654,2.4992331504,131.96307747,0,94761.39,36591,773,2.5922513911,122.58912031,0,29575.38,12535,286,2.3566358555,103.41041958,0,5095.9,1670,30,3.0925589333,169.86333333,1,0.3122769588,-0.009937838
"Lamotrigine ER","Lamotrigine",1,"Torrent Pharmac",5146700.01,1645231,32187,3.1405565345,159.89995992,0,5742667.68,2243416,43042,2.5652239393,133.42009386,0,6274347.5,2450770,47115,2.5645966433,133.1709116,0,4544118.92,2146782,42319,2.1246528932,107.37774806,0,3179364.24,2179398,44299,1.4665939083,71.770564573,0,-0.309725408,-0.17334211
"Lamotrigine ER","Lamotrigine",1,"Par Pharm.",3364181.64,469469,9347,7.4131916422,359.92100567,0,2521658.13,431890,8678,5.8365411938,290.58056349,0,3163604.77,509125,10688,6.166369403,295.99595528,0,5307080.79,965900,20455,5.4759911475,259.45151748,0,3754918.54,920697,18133,4.0282218552,207.07652016,0,-0.264384885,-0.141427372
"Lamotrigine ER","Lamotrigine",1,"Northstar Rx Ll",3897372.74,942472,19861,4.2365952122,196.23245255,0,3871563.54,1078921,22978,3.663934012,168.49001393,0,4361353.48,1348787,28153,3.3017255664,154.91611835,0,4092434.45,1450766,30174,2.8675607433,135.62784019,0,3399350.51,1638188,34076,2.096757161,99.757909086,0,-0.268801135,-0.161249502
"Lamotrigine ER","Lamotrigine",1,"Dr.Reddy'S Lab",7721057.17,1727212,36620,4.5556518751,210.84263162,0,6270784.75,1580277,32229,4.0639811522,194.56963449,0,6462328.39,1748366.6,35043,3.768127205,184.41139143,0,7530050.92,2332885.133,46660,3.2931870108,161.38128847,0,8058149.63,3576094,73038,2.2826662782,110.32818026,0,-0.306851913,-0.158657218
"Lamotrigine ER","Lamotrigine",1,"Camber Pharmace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1202079.2,618911,13104,1.9426960329,91.733760684,0,NA,0
"Lamotrigine ER","Lamotrigine",1,"Amneal Pharmace",344072.65,87565,1854,4.0006203274,185.58395361,0,4548066.89,1367877,28212,3.3837910701,161.21036757,0,6559726.65,2024864.5,40138,3.2713072775,163.42933504,0,6356942.33,2431613,47505,2.629019922,133.81627892,0,3447990.03,1885204,36152,1.8285910094,95.374807203,0,-0.304459052,-0.177762442
"Lamotrigine ER","Lamotrigine",1,"Actavis/Teva",9899144.15,1954691,41305,5.1851492752,239.65970585,0,7537537.23,1662315,32503,4.7349701957,231.90281605,0,7664211.07,1738656,32942,4.6229326607,232.6577339,0,6204362.51,1626133,30688,3.9937586113,202.17552496,0,4400623.24,1568716,28479,2.9432622289,154.52169107,0,-0.263034521,-0.1320056
"Lamotrigine ODT","Lamotrigine",1,"Par Pharm.",5776219.72,1124700.167,13037,5.3272510392,443.06356677,0,5470159.7,1100976,12155,5.0635547837,450.03370629,0,5120631.84,1050535,12204,4.9940318306,419.58635202,0,3308255.2,765120.5,9431,4.391315213,350.78519775,0,1802531.85,551106,6882,3.3586763186,261.91976896,0,-0.23515481,-0.108920921
"Lamotrigine ODT","Lamotrigine",1,"Dr.Reddy'S Lab",7323204.88,1424918.203,17111,5.3412989315,427.98228508,0,10230030.98,2011081.003,23448,5.2245079513,436.28586575,0,11075650.92,2255806.25,26588,5.035279386,416.56577855,0,7515042.09,1715719.8,20588,4.4686162114,365.02050175,0,5773237.31,1771494.5,20791,3.3585497679,277.6796359,0,-0.248413914,-0.109515784
"Lamotrigine ODT","Lamotrigine",1,"Amring-Nordic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352132.57,86262,1176,4.1122404879,299.43245748,0,995705.91,305413,4060,3.3438397239,245.24776108,0,-0.186856962,-0.186856962
"Lamotrigine ODT","Lamotrigine",1,"Ajanta Pharma L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572825.41,115262,1342,5.0625257874,426.84456781,0,4668269.97,1088249,12638,4.3782289392,369.38360263,0,4695375.64,1464181,17242,3.3045700693,272.32198353,0,-0.245226754,-0.19206977
"Lamotrigine ODT (Blue)","Lamotrigine",1,"Par Pharm.",9504.94,1064,38,8.9332142857,250.13,1,2872.38,342,12,8.3987719298,239.365,1,2859.07,308,11,9.2826948052,259.91545455,1,6098,681,22,8.9544787078,277.18181818,1,6040.15,700,25,8.6287857143,241.606,1,-0.036372077,-0.008630661
"Lamotrigine ODT (Orange)","Lamotrigine",1,"Par Pharm.",103629.35,10035,285,10.326791231,363.61175439,0,63087.27,6545,187,9.6390022918,337.36508021,0,98977.72,10455,302,9.4670224773,327.7407947,0,102414.09,10442,302,9.8078998276,339.11950331,0,134828.31,13855,396,9.7313828943,340.4755303,0,-0.007801561,-0.014736735
"Latuda","Lurasidone HCl",1,"Sunovion-Sumito",1335206054.3,32372986.302,1063873,41.322821226,1255.0427112,0,1498117922.1,34834708.5,1126964,43.076432023,1329.3396436,0,1634657856,36484879.49,1173019,44.874038564,1393.5476373,0,1728488542.2,36577080.31,1174564,47.322906282,1471.6001361,0,563492212.21,12132370.8,391150,46.496510553,1440.6038916,0,-0.017462912,0.0299297408
"Lexapro","Escitalopram Oxalate",1,"Forest/Allergan",3262106.15,299640.5,8166,10.880726874,399.47417952,0,3202045.43,284472,7402,11.255577844,432.59192516,0,3088322.98,263374,6687,11.726703344,461.8398355,0,2920804.7,238437.5,5935,12.246249091,492.13221567,0,2940028.07,224686.5,5491,13.081390056,535.42671098,0,0.0681956539,0.0471261289
"Librax","Chlordiazepoxide/Clidinium Br",1,"Bausch Health U",380892.61,9182,111,41.482532128,3431.464955,0,425643.06,9480,126,44.899056962,3378.1195238,0,253431.6,5221,47,48.540815936,5392.1617021,1,140603.84,2866,23,49.059260293,6113.2104348,1,33159.1,761,13,43.573061761,2550.7,1,-0.111827991,0.012367524
"Lisdexamfetamine Dimesylate","Lisdexamfetamine Dimesylate",1,"Mylan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4156415.39,642304,21285,6.4694722222,195.27438995,0,NA,0
"Lisdexamfetamine Dimesylate","Lisdexamfetamine Dimesylate",1,"Lannett Co. Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856859.94,386348,12856,4.8055899489,144.43527847,0,NA,0
"Lisdexamfetamine Dimesylate","Lisdexamfetamine Dimesylate",1,"Hikma Pharmaceu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4006442,687350,22920,5.831659231,174.80113438,0,NA,0
"Lisdexamfetamine Dimesylate","Lisdexamfetamine Dimesylate",1,"Solco Healthcar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3868038.82,715451,23915,5.4057548824,161.74111729,0,NA,0
"Lisdexamfetamine Dimesylate","Lisdexamfetamine Dimesylate",1,"Apotex Corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824359.92,116396,3853,7.0830112218,213.95274332,0,NA,0
"Lisdexamfetamine Dimesylate","Lisdexamfetamine Dimesylate",1,"Amneal Pharmace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4653432.54,725748,24133,6.4131442658,192.82445365,0,NA,0
"Lisdexamfetamine Dimesylate","Lisdexamfetamine Dimesylate",1,"Sun Pharmaceuti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8806395.81,1694289,56923,5.1763740333,154.70716248,0,NA,0
"Lisdexamfetamine Dimesylate","Lisdexamfetamine Dimesylate",1,"Alvogen Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14477977.52,2735858,91391,5.2916113947,158.41797901,0,NA,0
"Lisdexamfetamine Dimesylate","Lisdexamfetamine Dimesylate",1,"Specgx LLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092808.72,706573,23580,5.7899957409,173.57119254,0,NA,0
"Lithium Carbonate","Lithium Carbonate",1,"West-Ward/Hikma",1221775.62,7341379.97,112337,0.1679752414,10.875985828,0,1037278.71,5458084.597,81783,0.195399277,12.683304721,0,1160625.72,4775017.463,74702,0.2625841818,15.536742256,0,1011134.21,4143187.296,70839,0.2853410558,14.27369401,0,1294904.41,5661989.301,90095,0.2320906226,14.372655641,0,-0.186620299,0.0841842149
"Lithium Carbonate","Lithium Carbonate",1,"Sun Pharmaceuti",832810.79,3909602,52303,0.21301677,15.92281112,0,963832.64,4453559.755,60184,0.2164184816,16.014765386,0,1011590.87,4835635.097,66492,0.2091950384,15.213723004,0,986700.88,5000872.667,68968,0.1973057396,14.306647721,0,1052765.01,4866885.001,67309,0.216311873,15.640776271,0,0.0963283351,0.0038449548
"Lithium Carbonate","Lithium Carbonate",1,"Roxane/West-War",1691097.15,8035521.5,126540,0.2144111539,13.364131105,0,1450354.4,7375478.76,111301,0.2007193639,13.030919758,0,1428987.94,7410910.95,112023,0.1969273426,12.756201316,0,1383262.63,7255568.348,113269,0.1962182968,12.212190714,0,1571050.77,6884732.353,107162,0.2430835477,14.660521174,0,0.23884241,0.0318748988
"Lithium Carbonate","Lithium Carbonate",1,"Glenmark Pharma",1561534.91,10320093.985,154579,0.1562818031,10.101856721,0,1961438.9,12158140,187314,0.166393294,10.471395091,0,1984974.58,12158148.6,192408,0.1681713965,10.316486737,0,1849765.07,11262961.4,183854,0.1692950803,10.06105426,0,3305049.15,17439153.647,272877,0.1982141527,12.111864137,0,0.1708205121,0.0612227747
